Host	Virus	HostTaxID	VirusTaxID	HostNCBIResolved	VirusNCBIResolved	ICTVRatified	HostGenus	HostFamily	HostOrder	HostClass	HostOriginal	VirusGenus	VirusFamily	VirusOrder	VirusClass	VirusOriginal	HostFlagID	DetectionMethod	DetectionOriginal	Database	DatabaseVersion	PublicationYear	ReferenceText	PMID	ReleaseYear	ReleaseMonth	ReleaseDay	CollectionYear	CollectionMonth	CollectionDay	AssocID	DatabaseDOI	NCBIAccession
scotophilus kuhlii	alphacoronavirus sp.	153297	1906673	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus sp.	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	11	12	2014	6	17			MH687935.1, MH687936.1, MH687937.1, MH687938.1, MH687939.1, MH687941.1, MH687942.1, MH687947.1
scotophilus kuhlii	alphacoronavirus sp.	153297	1906673	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus sp.	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	11	12	2014	9	16			MH687945.1, MH687956.1
scotophilus kuhlii	alphacoronavirus sp.	153297	1906673	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus sp.	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	11	12	2014	9	17			MH687955.1
scotophilus kuhlii	alphacoronavirus sp.	153297	1906673	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus sp.	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	11	12	2014	9	18			MH687954.1, MH687957.1, MH687958.1
scotophilus kuhlii	alphacoronavirus sp.	153297	1906673	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus sp.	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	11	12	2015	2	13			MH687965.1
scotophilus kuhlii	alphacoronavirus sp.	153297	1906673	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus sp.	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	11	12	2015	2	6			MH687963.1, MH687964.1, MH687966.1, MH687967.1
scotophilus kuhlii	bat coronavirus 1	153297	2042696	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Bat coronavirus 1	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2020	6	1						MN312552.1
scotophilus kuhlii	bat coronavirus philippines/diliman1552g1/2008	153297	702733	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Bat coronavirus Philippines/Diliman1552G1/2008	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2010	1	16	2008					AB539080.1
scotophilus kuhlii	coronavirus btsk-alphacov/gx2018a	153297	2591228	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus BtSk-AlphaCoV/GX2018A	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	6	30	2017	5				MK211369.1
scotophilus kuhlii	coronavirus btsk-alphacov/gx2018b	153297	2591229	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus BtSk-AlphaCoV/GX2018B	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	6	30	2017	5				MK211370.1
scotophilus kuhlii	coronavirus btsk-alphacov/gx2018c	153297	2591230	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus BtSk-AlphaCoV/GX2018C	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	6	30	2017	5				MK211371.1
scotophilus kuhlii	coronavirus btsk-alphacov/gx2018d	153297	2591231	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus BtSk-AlphaCoV/GX2018D	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	6	30	2017	5				MK211372.1
scotophilus kuhlii	coronavirus predict cov-35	153297	2042560	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-35	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2012	5	1			KX285747, KX285750, KX285751
scotophilus kuhlii	coronavirus predict cov-35	153297	2042560	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-35	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2013	5	1			KX285775
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Scotophilus bat coronavirus 512	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2011	7	2			KX285779.1, KX285780.1, KX285781.1, KX285782.1
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Scotophilus bat coronavirus 512	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2012	5	30			KX285739.1, KX285740.1, KX285741.1, KX285742.1, KX285743.1, KX285744.1, KX285745.1, KX285746.1, KX285748.1, KX285749.1, KX285752.1, KX285753.1, KX285754.1
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Scotophilus bat coronavirus 512	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2013	1	28			KX285764.1
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Scotophilus bat coronavirus 512	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2013	5	27			KX285765.1, KX285766.1, KX285767.1, KX285768.1, KX285769.1, KX285770.1, KX285771.1, KX285772.1, KX285773.1, KX285774.1, KX285776.1, KX285777.1, KX285786.1
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	strain of Bat coronavirus 512/2005	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2011	7	1			KX285779, KX285780, KX285781, KX285782
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	strain of Bat coronavirus 512/2005	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2012	5	1			, KX285739, KX285740, KX285741, KX285742, KX285743, KX285744, KX285745, KX285746, KX285748, KX285749, KX285752, KX285753, KX285754
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	strain of Bat coronavirus 512/2005	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2013	1	1			KX285764
scotophilus kuhlii	scotophilus bat coronavirus 512	153297	693999	TRUE	TRUE	TRUE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	strain of Bat coronavirus 512/2005	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2013	5	1			KX285765, KX285766, KX285767, KX285768, KX285769, KX285770, KX285771, KX285772, KX285773, KX285774, KX285776, KX285777, KX285786
scotophilus kuhlii	scotophilus kuhlii bat coronavirus 512-related	153297	2691592	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus kuhlii	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Scotophilus kuhlii bat coronavirus 512-related	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	12	31	2018	3				MN611521.1
scotophilus leucogaster	chaerephon bat coronavirus/kenya/ky22/2006	249034	983929	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus leucogaster	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Chaerephon bat coronavirus/Kenya/KY22/2006	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2013	7	4			KX285033.1
scotophilus leucogaster	chaerephon bat coronavirus/kenya/ky22/2006	249034	983929	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus leucogaster	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	strain of Chaerephon bat coronavirus/Kenya/KY22/2006	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2013	7	1			KX285033
scotophilus leucogaster	coronavirus predict cov-35	249034	2042560	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus leucogaster	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-35	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2013	7	1			KX285031, KX285032, KX285034, KX285035, KX284991, KX284992, KX284997, KX285022
scotophilus nux	coronavirus predict cov-33	258953	2042558	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus nux	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus PREDICT CoV-33	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2009	1	11			KX284947.1
scotophilus nux	coronavirus predict cov-33	258953	2042558	TRUE	TRUE	FALSE	scotophilus	vespertilionidae	chiroptera	mammalia	Scotophilus nux	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-33	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2009	1	1			KX284947
sorex araneus	alphacoronavirus tt-2016a	42254	1805601	TRUE	TRUE	FALSE	sorex	soricidae	eulipotyphla	mammalia	Sorex araneus	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus TT-2016a	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	6	2008	10	2			KU739074.1
sturnira erythromos	coronavirus predict cov-40	192403	2042566	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira erythromos	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus PREDICT CoV-40	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2011	3	22			KX285049.1, KX286245.1
sturnira erythromos	coronavirus predict cov-40	192403	2042566	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira erythromos	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-40	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2011	3	1			KX285049, KX286245
sturnira lilium	bat coronavirus stu.lil/1573/bra/2012	27660	1897079	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Bat coronavirus Stu.lil/1573/BRA/2012	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	9	5	2012					KT717392.1
sturnira lilium	bat coronavirus stu.lil/1613/bra/2012	27660	1897080	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Bat coronavirus Stu.lil/1613/BRA/2012	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	9	5	2012					KT717393.1
sturnira lilium	bat coronavirus stu.lil/1617/bra/2012	27660	1897081	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Bat coronavirus Stu.lil/1617/BRA/2012	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	9	5	2012					KT717394.1
sturnira lilium	coronavirus predict cov-14	27660	2042541	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus PREDICT CoV-14	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2010	5	18			KX285796.1
sturnira lilium	coronavirus predict cov-14	27660	2042541	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-14	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2010	5	1			KX285796
sturnira lilium	coronavirus predict cov-15	27660	2042542	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus PREDICT CoV-15	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2010	5	18			KX285059.1, KX285060.1, KX285794.1
sturnira lilium	coronavirus predict cov-15	27660	2042542	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-15	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2010	5	1			KX285059, KX285060, KX285794
sturnira lilium	coronavirus predict cov-4	27660	2042565	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Coronavirus PREDICT CoV-4	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	11	14	2010	5	18			KX285061.1
sturnira lilium	coronavirus predict cov-4	27660	2042565	TRUE	TRUE	FALSE	sturnira	phyllostomidae	chiroptera	mammalia	Sturnira lilium	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	PREDICT_CoV-4	FALSE	PCR/Sequencing	PREDICT	PREDICT	March92021FlatFile				2021	3	9	2010	5	1			KX285061
suncus murinus	wencheng sm shrew coronavirus	9378	1508228	TRUE	TRUE	FALSE	suncus	soricidae	eulipotyphla	mammalia	Suncus murinus	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Wencheng Sm shrew coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2014	10	30	2013					KF294384.1, KF294385.1, KF294386.1
suncus murinus	wencheng sm shrew coronavirus	9378	1508228	TRUE	TRUE	FALSE	suncus	soricidae	eulipotyphla	mammalia	Suncus murinus	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Wencheng Sm shrew coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	7	14	2015					NC_035191.1
suncus murinus	wencheng sm shrew coronavirus	9378	1508228	TRUE	TRUE	FALSE	suncus	soricidae	eulipotyphla	mammalia	Suncus murinus	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Wencheng Sm shrew coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	7	6	2014					KY967721.1, KY967722.1, KY967723.1, KY967725.1, KY967726.1, KY967727.1, KY967728.1, KY967729.1, KY967730.1, KY967731.1, KY967732.1, KY967733.1, KY967734.1, KY967735.1
suncus murinus	wencheng sm shrew coronavirus	9378	1508228	TRUE	TRUE	FALSE	suncus	soricidae	eulipotyphla	mammalia	Suncus murinus	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Wencheng Sm shrew coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2017	7	6	2015					KY967715.1, KY967716.1, KY967717.1, KY967718.1, KY967719.1, KY967720.1, KY967724.1
suncus murinus	wencheng sm shrew coronavirus	9378	1508228	TRUE	TRUE	FALSE	suncus	soricidae	eulipotyphla	mammalia	Suncus murinus	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Wencheng Sm shrew coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2020	5	15	2015					NC_048211.1
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2000						212634	https://doi.org/10.1038/sdata.2015.49	13397900
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2003						212635	https://doi.org/10.1038/sdata.2015.49	33304214
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2005						212636	https://doi.org/10.1038/sdata.2015.49	60219106
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2006						212637	https://doi.org/10.1038/sdata.2015.49	85680429
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2006						212638	https://doi.org/10.1038/sdata.2015.49	110746792
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2006						212639	https://doi.org/10.1038/sdata.2015.49	110746802
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2006						212640	https://doi.org/10.1038/sdata.2015.49	110746812
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2006						212641	https://doi.org/10.1038/sdata.2015.49	110746821
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2006						212642	https://doi.org/10.1038/sdata.2015.49	110746831
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2007						212643	https://doi.org/10.1038/sdata.2015.49	126513484
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2007						212644	https://doi.org/10.1038/sdata.2015.49	126513486
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2007						212645	https://doi.org/10.1038/sdata.2015.49	126513488
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2007						212646	https://doi.org/10.1038/sdata.2015.49	126513490
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2007						212647	https://doi.org/10.1038/sdata.2015.49	162296297
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2007						212648	https://doi.org/10.1038/sdata.2015.49	162945935
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2009						212649	https://doi.org/10.1038/sdata.2015.49	258407521
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						212650	https://doi.org/10.1038/sdata.2015.49	284999594
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						212651	https://doi.org/10.1038/sdata.2015.49	284999596
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	alphacoronavirus 1	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						212652	https://doi.org/10.1038/sdata.2015.49	324497636
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus 1	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2000	5	11						AJ271965.2
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus 1	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2003	12	3						AY461600.1
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus 1	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2003	8	3						AY335549.1, AY337931.1
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus 1	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2005	2	23						AJ884686.1
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus 1	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2006	1	29						DQ201447.1
sus scrofa	alphacoronavirus 1	9823	693997	TRUE	TRUE	TRUE	sus	suidae	artiodactyla	mammalia	Sus scrofa	alphacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Alphacoronavirus 1	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2006	8	1						DQ811785.1, DQ811787.1, DQ811788.1
