Phylum,Class,Order,Family,Genus,Species
Chordata,Mammalia,Primates,Indriidae,Avahi,Avahi laniger
Chordata,Mammalia,Artiodactyla,Cervidae,Axis,Axis axis
Chordata,Mammalia,Artiodactyla,Cervidae,Axis,Axis porcinus
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya affinis
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya americana
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya baeri
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya collaris
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya ferina
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya marila
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya nyroca
Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya valisineria
Chordata,Mammalia,Artiodactyla,Suidae,Babyrousa,Babyrousa babyrussa
Chordata,Aves,Passeriformes,Paridae,Baeolophus,Baeolophus bicolor
Chordata,Aves,Passeriformes,Paridae,Baeolophus,Baeolophus inornatus
Chordata,Mammalia,Rodentia,Cricetidae,Baiomys,Baiomys musculus
Chordata,Mammalia,Rodentia,Cricetidae,Baiomys,Baiomys taylori
Chordata,Actinopteri,,Sciaenidae,Bairdiella,Bairdiella chrysoura
Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus
Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera acutorostrata
Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera borealis
Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera physalus
Chordata,Aves,Gruiformes,Gruidae,Balearica,Balearica pavonina
Chordata,Aves,Gruiformes,Gruidae,Balearica,Balearica regulorum
Chordata,Mammalia,Chiroptera,Pteropodidae,Balionycteris,Balionycteris maculata
Chordata,Aves,Galliformes,Phasianidae,Bambusicola,Bambusicola thoracicus
Chordata,Mammalia,Rodentia,Muridae,Bandicota,Bandicota bengalensis
Chordata,Mammalia,Rodentia,Muridae,Bandicota,Bandicota indica
Chordata,Mammalia,Rodentia,Muridae,Bandicota,Bandicota savilei
Chordata,Actinopteri,Pempheriformes,Banjosidae,Banjos,Banjos banjos
Chordata,Mammalia,Chiroptera,Vespertilionidae,Barbastella,Barbastella barbastellus
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Barbus,Barbus barbus
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Barbus,Barbus fluviatilis
Chordata,Aves,Psittaciformes,Psittacidae,Barnardius,Barnardius zonarius
Chordata,Aves,Passeriformes,Parulidae,Basileuterus,Basileuterus culicivorus
Chordata,Mammalia,Carnivora,Procyonidae,Bassaricyon,Bassaricyon gabbii
Chordata,Mammalia,Carnivora,Procyonidae,Bassariscus,Bassariscus astutus
Chordata,Aves,Passeriformes,Estrildidae,Bathilda,Bathilda ruficauda
Chordata,Mammalia,Artiodactyla,Bovidae,Beatragus,Beatragus hunteri
Chordata,Mammalia,Rodentia,Muridae,Berylmys,Berylmys bowersi
Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,Bettongia gaimardi
Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,Bettongia penicillata
Chordata,Mammalia,Rodentia,Cricetidae,Bibimys,Bibimys chacoensis
Chordata,Mammalia,Artiodactyla,Bovidae,Bison,Bison bison
Chordata,Mammalia,Artiodactyla,Bovidae,Bison,Bison bonasus
Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis atropos
Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis caudalis
Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis gabonica
Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis nasicornis
Chordata,Lepidosauria,Squamata,Blanidae,Blanus,Blanus cinereus
Chordata,Mammalia,Eulipotyphla,Soricidae,Blarina,Blarina brevicauda
Chordata,Mammalia,Eulipotyphla,Soricidae,Blarina,Blarina carolinensis
Chordata,Mammalia,Eulipotyphla,Soricidae,Blarina,Blarina hylophaga
Chordata,Mammalia,Artiodactyla,Cervidae,Blastocerus,Blastocerus dichotomus
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Blicca,Blicca bjoerkna
Chordata,Lepidosauria,Squamata,Boidae,Boa,Boa constrictor
Chordata,Lepidosauria,Squamata,Boidae,Boa,Boa imperator
Chordata,Actinopteri,Labriformes,Labridae,Bodianus,Bodianus mesothorax
Chordata,Lepidosauria,Squamata,Colubridae,Boiga,Boiga irregularis
Chordata,Aves,Psittaciformes,Psittacidae,Bolborhynchus,Bolborhynchus lineola
Chordata,Actinopteri,Gobiiformes,Gobiidae,Boleophthalmus,Boleophthalmus pectinirostris
Chordata,Mammalia,Rodentia,Cricetidae,Bolomys,Bolomys amoenus
Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,Bombycilla cedrorum
Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,Bombycilla garrulus
Chordata,Aves,Galliformes,Phasianidae,Bonasa,Bonasa umbellus
Chordata,Actinopteri,Spariformes,Sparidae,Boops,Boops boops
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos gaurus
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos grunniens
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos indicus
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos javanicus
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos mutus
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos primigenius
Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus
Chordata,Mammalia,Artiodactyla,Bovidae,,Bos taurus x Bison bison
Chordata,Mammalia,Artiodactyla,Bovidae,Boselaphus,Boselaphus tragocamelus
Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,Botaurus stellaris
Chordata,Lepidosauria,Squamata,Viperidae,Bothriechis,Bothriechis schlegelii
Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops atrox
Chordata,Mammalia,Lagomorpha,Leporidae,Brachylagus,Brachylagus idahoensis
Chordata,Actinopteri,Salmoniformes,Salmonidae,Brachymystax,Brachymystax lenok
Chordata,Mammalia,Primates,Atelidae,Brachyteles,Brachyteles arachnoides
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus tridactylus
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus
Chordata,Aves,Anseriformes,Anatidae,Branta,Branta bernicla
Chordata,Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Chordata,Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Chordata,Aves,Anseriformes,Anatidae,Branta,Branta leucopsis
Chordata,Aves,Anseriformes,Anatidae,Branta,Branta ruficollis
Chordata,Aves,Anseriformes,Anatidae,Branta,Branta sandvicensis
Chordata,Actinopteri,Clupeiformes,Clupeidae,Brevoortia,Brevoortia tyrannus
Chordata,Lepidosauria,Squamata,Gerrhosauridae,Broadleysaurus,Broadleysaurus major
Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,Brotogeris tirica
Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,Brotogeris versicolurus
Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis
Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus carabanensis
Chordata,Aves,Strigiformes,Strigidae,Bubo,Bubo bubo
Chordata,Aves,Strigiformes,Strigidae,Bubo,Bubo lacteus
Chordata,Aves,Strigiformes,Strigidae,Bubo,Bubo scandiacus
Chordata,Aves,Strigiformes,Strigidae,Bubo,Bubo sumatranus
Chordata,Aves,Strigiformes,Strigidae,Bubo,Bubo virginianus
Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,Bubulcus ibis
Chordata,Aves,Anseriformes,Anatidae,Bucephala,Bucephala albeola
Chordata,Aves,Anseriformes,Anatidae,Bucephala,Bucephala clangula
Chordata,Aves,Bucerotiformes,Bucorvidae,Bucorvus,Bucorvus abyssinicus
Chordata,Mammalia,Artiodactyla,Bovidae,Budorcas,Budorcas taxicolor
Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo bufo
Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo gargarizans
Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo spinosus
Chordata,Mammalia,Rodentia,Muridae,Bunomys,Bunomys penitus
Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,Burhinus grallarius
Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,Burhinus oedicnemus
Chordata,Aves,Accipitriformes,Accipitridae,Butastur,Butastur indicus
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo brachyurus
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo buteo
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo jamaicensis
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo japonicus
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo lagopus
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo lineatus
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo regalis
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo rufinus
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo rufofuscus
Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni
Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus meridionalis
Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus urubitinga
Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,Butorides striata
Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,Butorides virescens
Chordata,Aves,Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes fistulator
Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous,Cabassous centralis
Chordata,Mammalia,Primates,Pitheciidae,Cacajao,Cacajao calvus
Chordata,Mammalia,Primates,Pitheciidae,Cacajao,Cacajao hosomi
Chordata,Mammalia,Primates,Pitheciidae,Cacajao,Cacajao melanocephalus
Chordata,Mammalia,Primates,Pitheciidae,Cacajao,Cacajao rubicundus
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua alba
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua ducorpsii
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua galerita
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua goffiniana
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua haematuropygia
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua moluccensis
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua ophthalmica
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua pastinator
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua sanguinea
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua sulphurea
Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua tenuirostris
Chordata,,Crocodylia,Alligatoridae,Caiman,Caiman crocodilus
Chordata,,Crocodylia,Alligatoridae,Caiman,Caiman latirostris
Chordata,Aves,Anseriformes,Anatidae,Cairina,Cairina moschata
Chordata,Aves,Passeriformes,Alaudidae,Calandrella,Calandrella cinerea
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris acuminata
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris alba
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris alpina
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris canutus
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris ferruginea
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris fuscicollis
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris mauri
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris minuta
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris minutilla
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris ptilocnemis
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris pusilla
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris pygmaea
Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris ruficollis
Chordata,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus personatus
Chordata,Mammalia,Primates,Cebidae,Callimico,Callimico goeldii
Chordata,Actinopteri,Syngnathiformes,Callionymidae,Callionymus,Callionymus kaianus
Chordata,Aves,Passeriformes,Muscicapidae,Calliope,Calliope calliope
Chordata,Aves,Galliformes,Odontophoridae,Callipepla,Callipepla californica
Chordata,Aves,Galliformes,Odontophoridae,Callipepla,Callipepla gambelii
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix geoffroyi
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix jacchus
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix penicillata
Chordata,Aves,Psittaciformes,Psittacidae,Callocephalon,Callocephalon fimbriatum
Chordata,Aves,Anseriformes,Anatidae,Callonetta,Callonetta leucophrys
Chordata,Lepidosauria,Squamata,Teiidae,Callopistes,Callopistes maculatus
Chordata,Mammalia,Carnivora,Otariidae,Callorhinus,Callorhinus ursinus
Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,Callosciurus erythraeus
Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,Callosciurus finlaysonii
Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,Callosciurus notatus
Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,Callosciurus prevostii
Chordata,Mammalia,Rodentia,Sciuridae,Callospermophilus,Callospermophilus lateralis
Chordata,Aves,Columbiformes,Columbidae,Caloenas,Caloenas nicobarica
Chordata,Mammalia,Rodentia,Cricetidae,Calomys,Calomys callidus
Chordata,Mammalia,Rodentia,Cricetidae,Calomys,Calomys callosus
Chordata,Mammalia,Rodentia,Cricetidae,Calomys,Calomys fecundus
Chordata,Mammalia,Rodentia,Cricetidae,Calomys,Calomys laucha
Chordata,Mammalia,Rodentia,Cricetidae,Calomys,Calomys musculinus
Chordata,Mammalia,Rodentia,Cricetidae,Calomys,Calomys tener
Chordata,Lepidosauria,Squamata,Agamidae,Calotes,Calotes versicolor
Chordata,Amphibia,Caudata,Salamandridae,Calotriton,Calotriton asper
Chordata,Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys derbianus
Chordata,Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander
Chordata,Aves,Apodiformes,Trochilidae,Calypte,Calypte anna
Chordata,Aves,Apodiformes,Trochilidae,Calypte,Calypte costae
Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,Calyptorhynchus banksii
Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,Calyptorhynchus lathami
Chordata,Aves,Passeriformes,Thraupidae,Camarhynchus,Camarhynchus pallidus
Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus bactrianus
Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus dromedarius
Chordata,Mammalia,Carnivora,Canidae,Canis,Canis adustus
Chordata,Mammalia,Carnivora,Canidae,Canis,Canis aureus
Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans
Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus
Chordata,Mammalia,Carnivora,Canidae,Canis,Canis mesomelas
Chordata,Mammalia,Carnivora,Canidae,Canis,Canis simensis
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Canthigaster,Canthigaster rivulata
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra aegagrus
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra caucasica
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra falconeri
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra ibex
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra nubiana
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra pyrenaica
Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra sibirica
Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus
Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis crispus
Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis sumatraensis
Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus europaeus
Chordata,Mammalia,Carnivora,Felidae,Caracal,Caracal caracal
Chordata,Aves,Falconiformes,Falconidae,Caracara,Caracara plancus
Chordata,Actinopteri,Carangiformes,Carangidae,Carangoides,Carangoides armatus
Chordata,Actinopteri,Carangiformes,Carangidae,Carangoides,Carangoides equula
Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,Caranx sexfasciatus
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Carassius,Carassius auratus
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Carassius,Carassius carassius
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio
Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,Cardinalis cardinalis
Chordata,Mammalia,Chiroptera,Megadermatidae,Cardioderma,Cardioderma cor
Chordata,Aves,Passeriformes,Fringillidae,Carduelis,Carduelis carduelis
Chordata,,Testudines,Cheloniidae,Caretta,Caretta caretta
Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda
Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata
Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia sowelli
Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia subrufa
Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus erythrinus
Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus roseus
Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus sibiricus
Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor canadensis
Chordata,Mammalia,Rodentia,Castoridae,Castor,Castor fiber
Chordata,Aves,Accipitriformes,Cathartidae,Cathartes,Cathartes aura
Chordata,Aves,Passeriformes,Turdidae,Catharus,Catharus fuscescens
Chordata,Aves,Passeriformes,Turdidae,Catharus,Catharus guttatus
Chordata,Aves,Passeriformes,Turdidae,Catharus,Catharus minimus
Chordata,Aves,Passeriformes,Turdidae,Catharus,Catharus ustulatus
Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus commersonii
Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia cutleri
Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia porcellus
Chordata,Mammalia,Primates,Cebidae,Cebuella,Cebuella pygmaea
Chordata,Mammalia,Primates,Cebidae,Cebus,Cebus albifrons
Chordata,Mammalia,Primates,Cebidae,Cebus,Cebus capucinus
Chordata,Mammalia,Primates,Cebidae,Cebus,Cebus imitator
Chordata,Mammalia,Primates,Cebidae,Cebus,Cebus olivaceus
Chordata,Aves,Passeriformes,Hirundinidae,Cecropis,Cecropis daurica
Chordata,Actinopteri,Beryciformes,Berycidae,Centroberyx,Centroberyx rubricaudus
Chordata,Aves,Galliformes,Phasianidae,Centrocercus,Centrocercus urophasianus
Chordata,,Testudines,Testudinidae,Centrochelys,Centrochelys sulcata
Chordata,Actinopteri,Labriformes,Labridae,Centrolabrus,Centrolabrus exoletus
Chordata,Actinopteri,,Centropomidae,Centropomus,Centropomus undecimalis
Chordata,Actinopteri,Perciformes,Serranidae,Centropristis,Centropristis striata
Chordata,Aves,Cuculiformes,Centropidae,Centropus,Centropus phasianinus
Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,Cephalopholis argus
Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,Cephalopholis boenak
Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,Cephalopholis spiloparaea
Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,Cephalopholis urodeta
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus callipygus
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus dorsalis
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus leucogaster
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus niger
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus nigrifrons
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus rufilatus
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus silvicultor
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus weynsi
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus zebra
Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes cerastes
Chordata,Amphibia,Anura,Ceratophryidae,Ceratophrys,Ceratophrys ornata
Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,Ceratotherium simum
Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,Cercocebus agilis
Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,Cercocebus atys
Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,Cercocebus chrysogaster
Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,Cercocebus galeritus
Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,Cercocebus torquatus
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus albogularis
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus ascanius
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus campbelli
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus cephus
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus denti
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus diana
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus doggetti
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus dryas
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus erythrogaster
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus erythrotis
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus hamlyni
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus kandti
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus lomamiensis
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mitis
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus neglectus
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus nictitans
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus petaurista
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus pogonias
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus roloway
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus sclateri
Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus wolfi
Chordata,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous
Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus canadensis
Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus
Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus nippon
Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon leucogaster
Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon plicatus
Chordata,Mammalia,Chiroptera,Molossidae,Mops,Mops pumilus
Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon pusillus
Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus hispidus
Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus spinatus
Chordata,Actinopteri,Chaetodontiformes,Chaetodontidae,Chaetodon,Chaetodon auriga
Chordata,Actinopteri,Chaetodontiformes,Chaetodontidae,Chaetodon,Chaetodon bennetti
